x,y
9.992356,11.493557
15.601265,4.0951624
15.599254,4.968746
15.004319,4.264295
15.623584,4.519872
4.0425177,4.398677
15.589527,3.8393638
13.328695,2.2193117
15.413316,3.7903783
15.301633,4.031665
15.477533,3.1093915
-1.2306536,6.66581
13.609974,5.0035686
8.566658,6.132065
4.6047792,4.814092
9.469947,10.301246
8.633958,6.232396
12.886923,2.4429607
4.6922097,4.824218
9.723559,10.755706
4.607838,4.8321877
15.212215,4.507537
15.280186,3.5138533
15.573614,3.6897576
15.541075,3.127124
13.209137,2.2814128
13.103411,2.267026
4.2638025,9.009497
4.1592693,7.5589833
15.306367,3.7673757
9.379482,9.933847
4.692017,4.6973305
8.674296,6.3788815
12.9675045,2.6198072
15.469762,3.071988
9.971125,11.553396
15.9820385,4.6725745
8.59374,6.220076
14.630583,3.6971865
15.128237,4.0080104
8.64628,6.32458
15.235886,3.3832612
15.608448,3.9487288
4.844561,5.5420814
4.475086,8.088218
6.876555,5.2847996
8.901003,9.038295
8.513217,6.014394
9.992277,11.53669
4.585277,4.7929807
10.001488,11.486275
15.254909,3.2268343
8.146574,6.264572
15.175736,3.8400917
4.780396,4.6996684
4.269557,8.8142
4.734307,7.783505
15.293762,3.8007727
7.922671,5.772135
-1.0386447,6.523609
9.733201,11.239252
4.687988,4.69033
4.0409026,8.460071
4.2408314,9.050119
9.6144285,10.867001
9.884873,11.442571
10.04169,11.536066
8.512774,6.106892
8.8094015,6.17601
15.354262,4.764323
4.1232624,9.032266
15.157288,3.9221554
15.423885,3.8681374
9.231244,8.951588
9.979754,11.4295
8.680228,6.284063
15.109144,4.334959
4.6063166,4.923365
9.615856,11.166527
5.050626,5.1201205
12.883394,2.475211
15.572638,4.562443
9.174507,9.317258
4.7850256,5.130788
15.22551,4.02843
8.559962,5.8878098
15.572559,4.533436
4.7174873,5.121818
4.6264477,4.827198
8.072363,6.195571
-2.0188866,4.2893047
14.172653,3.8455446
15.465517,4.0430436
4.518725,4.0738325
10.07,11.585852
4.242597,5.0286665
12.785781,2.9788089
15.443673,3.2000484
8.610235,6.1528597
14.920873,3.535222
8.88765,6.069781
-2.313768,4.0046926
15.886989,4.851007
10.018757,11.540957
15.237788,3.5398853
15.41309,4.5948358
5.1071963,5.5074453
-2.4680295,3.8459725
15.630658,4.4896827
9.868362,10.437141
15.42853,5.0341296
8.248232,6.439463
15.136235,4.156985
4.177645,9.058511
7.2235813,6.086774
4.956609,5.1610036
4.8460927,5.3511486
15.253656,4.0860467
4.4097657,5.0265293
4.7441244,4.93116
7.263167,6.0799065
15.179972,4.2342167
15.345272,3.5400865
9.551594,10.688107
13.409875,2.157495
15.550445,4.403129
-0.9969646,6.495998
9.905682,11.451927
15.764765,4.0823407
9.847783,11.368919
14.8000145,3.0558465
15.724624,4.563958
4.3582516,4.5007415
15.234167,3.684871
4.017731,4.423549
8.537139,6.122087
5.076401,5.572501
4.9136534,4.814222
8.655604,6.135408
9.634969,11.151916
15.37071,3.0887463
15.115385,3.990336
9.540309,10.427417
9.621398,11.006412
14.728819,4.108592
15.527478,3.963248
-1.0831814,6.538403
10.075301,11.600422
9.672989,11.110378
7.7857304,5.924625
6.4455943,7.5271907
8.613675,6.277969
8.810149,8.674068
6.269374,4.5425963
6.5936165,7.8769093
9.84148,11.364619
13.715527,3.7594388
15.120751,3.8613374
14.114218,4.140808
15.338345,3.5433652
9.725641,10.323775
4.7548203,8.147523
9.549566,10.817973
8.512606,6.063478
15.199336,3.94881
-2.4795802,3.8347912
8.533057,6.1179285
8.616504,6.0390496
15.131781,4.105285
15.446137,5.187677
14.307268,4.0699615
15.053153,3.8592713
8.531587,6.0532527
12.877399,2.473551
-1.1917095,6.6408463
9.927646,11.455082
9.655486,10.888822
9.756528,10.95366
7.8061147,5.7555356
14.611296,3.9825914
15.92998,4.8224745
8.347253,5.7956853
13.939285,3.7893145
8.188927,5.840553
4.6510596,5.1424417
15.162328,3.9456496
7.058582,5.207495
15.154447,4.2042503
15.034868,4.0097556
8.3139715,5.8642745
13.075543,2.2713523
15.396583,3.8166556
14.613956,5.4131026
15.576465,4.455636
4.699314,5.128105
15.755344,4.7768693
-2.1403146,4.170228
4.4371047,3.6858585
15.274731,3.1863496
4.5285354,4.005606
15.249123,3.2458136
14.548152,4.0280886
8.350406,6.0001364
6.4974184,7.8023415
14.655362,4.129426
4.7457743,5.0154386
8.65551,6.0276685
9.9457035,11.482894
9.359495,10.618652
8.633192,6.113368
15.247613,3.638991
9.623367,10.994226
5.3714266,5.346156
4.8861747,4.9859347
8.97462,8.989775
8.606467,6.2558384
13.508133,4.9726043
13.427872,4.979466
15.260319,3.9626617
8.0880165,6.202812
14.784514,3.9565065
9.2122965,9.160125
-2.478467,3.8359253
14.773591,3.90104
8.408433,5.8591
15.179978,3.2052937
4.9745126,3.722027
-1.1170492,6.546543
9.974632,11.450744
7.9114347,5.860763
8.278855,6.1478753
9.726229,10.670705
15.443688,3.6432323
7.1393075,5.2323833
15.193002,3.2193556
9.931788,11.482069
14.591787,3.891675
15.231576,3.7006052
9.29745,9.175849
9.91478,11.337117
4.663962,4.630874
11.185149,3.0251865
15.846523,4.6849623
9.584228,10.557925
4.632224,4.618243
13.447147,2.1356473
4.6917963,4.926878
13.862577,5.115699
-1.0396259,6.489726
6.6112404,7.948161
5.237467,5.947785
4.3480062,8.932677
9.4293165,10.873897
15.516403,3.8766055
14.551808,4.348384
15.265036,3.9571323
13.381797,2.249013
14.693741,4.0212183
12.88244,2.4395454
15.063491,3.850934
-1.1380172,6.545164
8.454593,5.894758
-1.0083023,6.246671
14.334159,3.8656301
11.1065235,3.2139277
14.492675,4.169113
8.204793,6.05012
9.896656,11.4106455
13.935597,3.488518
10.072048,11.581555
8.979943,5.734744
8.5649805,6.182418
4.964905,4.391008
8.750895,5.0154953
14.293262,5.4745135
12.947735,2.5623846
4.6725364,4.911868
8.706107,6.021086
4.3520994,4.1588798
15.226746,3.8620837
5.110008,4.694509
8.425732,6.465621
14.263488,3.8739185
13.715738,4.343411
15.088046,3.1652253
4.7296987,4.921153
8.539109,6.152103
15.634625,5.0839148
9.290171,9.649987
6.924646,2.3251398
4.031287,8.355314
15.42907,4.6686687
8.481002,6.3746676
4.413311,4.056687
14.2922735,3.8636272
8.092706,6.0035515
13.536846,2.646699
4.3118534,5.223874
8.975423,9.452273
9.622447,10.521189
8.0075655,5.838819
14.8621,4.1502504
9.287941,9.486271
14.909031,4.0124907
7.979465,5.04741
15.160706,4.059742
15.158445,3.7696383
14.220086,4.187584
4.659291,4.6346493
15.130297,3.4014063
14.594722,3.7730439
6.4638805,7.5053306
13.895893,4.130035
13.495088,2.5717425
9.590117,10.716813
14.761572,3.9975426
